name,ageable,alcohol_%,avg_rating_%,color,description,drink_now,keep_2_3_years,n_votes,price,tags,url,year
Ορεινός Ήλιος - Λευκός 2016,False,12.0,86,Λευκός,"Ευχάριστο καθημερινό κρασί όπου το ανθικό Μοσχοφίλερο συναντάει το εκρηκτικό σε αρώματα Sauvignon Blanc δίνοντας ένα αποτέλεσμα δροσιστικό, ευχάριστα αρωματικό και  ζωηρό σε οξύτητα.",True,False,24,8.4,"['Ήπιος', 'Sauvignon Blanc', 'Ξηρός', 'Μοσχοφίλερο']",http://www.houseofwine.gr/how/oreinos-ilios.html,2016.0
Cornas Le Village 2015,True,12.5,,Ερυθρός,"Αν σας γοητεύουν τα Syrah του Ροδάνου, ‘επιβάλλεται' να ανακαλύψτε και αυτά από το Cornas  που βρίσκεται στην σκιά των δύο περίφημων Ονομασιών Προέλευσης του Hermitage και του Cote Rotie. Το Syrah πάνω στα γρανιτικά εδάφη του Cornas, βγάζει έναν δυνατό χαρακτήρα που ακροβατεί σε στυλ ανάμεσα στα Syrah των δύο αυτών σπουδαίων περιοχών. Το Cornas του Yves Cuilleron, ενός από τους πιο σημαντικούς οινοποιούς της νέας γενιάς του Ροδανού, όπως όλα του τα κρασιά άλλωστε, διακρίνεται ταυτόχρονα για την φινέτσα του και για τον ρουστίκ χαρακτήρα του.",False,False,,40.8,"['Ήπιος', 'Ξηρός', 'Syrah']",http://www.houseofwine.gr/how/cornas-le-village.html,2015.0
Oremus Tokaji Aszú 6 Puttonyos 2005,True,10.5,,Λευκός,"Ένα συγκλονιστικό γλυκό κρασί από ένα από τα κορυφαία οινοποιεία της Ουγγαρίας. Βασανιστικά γλυκό, εντυπωσιάζει χωρίς να ""λιγώνει"" και σηματοδοτεί το πιο απολαυστικό τελείωμα ενός καλού δείπνου.",False,False,,73.2,"['Ήπιος', 'Γλυκός']",http://www.houseofwine.gr/how/oremus-tokaji-aszu.html,2005.0
Κτήμα Δρυόπη - Reserve Magnum 2011,True,14.0,,Ερυθρός,"Ερυθρός Οίνος Νεμέα ΟΠΑΠ παλαίωσης, με το Αγιωργίτικο να ""φοράει τα καλά του"". Πλούσιο και πολύπλοκο στη μύτη, ευγενικό αλλά και γεμάτο στο στόμα, με μακρά και όμορφη διάρκεια.",False,False,,31.4,"['Ήπιος', 'Αγιωργίτικο', 'Ξηρός']",http://www.houseofwine.gr/how/ktima-dryopi-reserve-magnum.html,2011.0
Ράμνιστα 2013,True,14.0,85,Ερυθρός,"Η Ράμνιστα είναι η αδυναμία των φανατικών του Ξινόμαυρου της Νάουσας. Γεμάτο, πολύπλοκο, τανικό, είναι ένα δυνατό κρασί που απαιτεί σεβασμό και συνοδεύει… μεγάλες κρεατοφαγικές εξορμήσεις!",False,False,26,16.9,"['Ήπιος', 'Ξηρός', 'Ξινόμαυρο']",http://www.houseofwine.gr/how/ramnista.html,2013.0
Κυρ-Γιαννη Tasting Box,False,,,,Έξι εξαιρετικά κρασιά απο το Κτήμα Κυρ-Γιάννη,False,False,,,[''],http://www.houseofwine.gr/how/kyr-gianni-tasting-box.html,
Greywacke - Pinot Noir 2014,True,14.0,,Ερυθρός,Είναι εδώ για να κάνει ‘φανατικούς’ φίλους. Το πετυχαίνει με την ακρίβεια και καθαρότητα έκφρασης των ποικιλιακών χαρακτηριστικών του Pinot Noir και με την κομψή σχεδόν μεταξένια υφή στο στόμα. Either love it or hate it; Σε καμία περίπτωση… Μιλάμε για τόσο σφοδρό έρωτα που εύκολα παραβλέπεις ακόμα και την ελαφρώς τσιμπημένη τιμή του.,False,False,,33.4,"['Pinot Noir', 'Ήπιος', 'Ξηρός']",http://www.houseofwine.gr/how/greywacke-pinot-noir.html,2014.0
Τσέλεπος Σαντορίνη 2016,False,13.5,86,Λευκός,"Η πολυαναμενόμενη συνεργασία του Γιάννη Τσέλεπου με την οικογένεια Χρυσού φέρνει στα ράφια του House of Wine μια τυπική έκφραση του Ασύρτικου της Σαντορίνης, με καθαρότητα φρούτου, λεμονάτη οξύτητα αλλά ταυτόχρονα πλούτο στο στόμα. Ένα κρασί το οποίο ήδη από το ξεκίνημα του στοχεύει πολύ ψηλά και «υπόσχεται»  μεγάλες δυνατότητες εξέλιξης στη φιάλη.",False,True,7,21.3,"['Ήπιος', 'Ξηρός', 'Ασύρτικο']",http://www.houseofwine.gr/how/santorini-tselepou.html,2016.0
Chateau Σεμέλη - Ερυθρός Magnum 2008,True,13.0,,Ερυθρός,"Το Cabernet Sauvignon φοράει τα καλά του και μας προσκαλεί σε μία όμορφη γευστική εμπειρία. Βελούδινο και κομψό, αλλά με τανίνες που δεν… αστειεύονται, είναι ένα ερυθρό κρασί διεθνούς κλάσεως.",False,False,,45.1,"['Cabernet Sauvignon', 'Ήπιος', 'Ξηρός', 'Merlot']",http://www.houseofwine.gr/how/chateau-semeli-erythros-magnum.html,2008.0
Nuits Saint George 2013,True,13.0,,Ερυθρός,"Ποιοτικό ερυθρό κρασί από τη Βουργουνδία. Το Pinot Noir της περιοχής μας δείχνει έναν άλλο, πιο στιβαρό και αυστηρό εαυτό του. Αρώματα με βάθος και διάρκεια, ευδιάκριτες τανίνες και εξαιρετική επίγευση. Ένα κρασί που θα συναρπάσει τους φίλους του Pinot Noir και της Βουργουνδίας.",False,False,,65.7,"['Pinot Noir', 'Ήπιος', 'Ξηρός']",http://www.houseofwine.gr/how/nuits-st-georges-a-c.html,2013.0
